group_id,param_id,graph_id,members,source_method
184,289,591,2 4 5 7 22 24 25 27 28 31 32 34 35 36 37 38 39 41 42 44,exhaustive
184,289,589,2 4 5 7 8 10 11 12 13 14 15 16 17 18 19 21 22 24 25 27,exhaustive
184,289,591,2 4 5 7 8 10 11 12 13 14 15 17 18 20 21 23 28 31 38 41,exhaustive
184,289,588,2 4 5 7 8 10 11 12 13 15 16 19 24 27 34 37 38 41 42 44,exhaustive
184,289,591,2 4 5 7 8 10 11 12 13 15 18 20 21 22 23 25 26 28 29 31,exhaustive
184,289,590,2 4 5 7 8 10 11 12 13 15 18 20 21 23 28 31 38 41 42 44,exhaustive
184,289,590,2 4 5 7 8 10 11 12 13 15 20 23 28 30 31 33 34 37 38 41,exhaustive
184,289,588,2 4 5 7 8 10 11 13 14 16 17 19 20 23 26 29 32 35 42 44,exhaustive
184,289,589,2 4 5 7 8 10 11 13 14 16 17 19 20 23 30 32 33 35 42 44,exhaustive
184,289,589,2 4 5 7 8 10 11 13 14 16 17 19 24 27 30 32 33 35 38 41,exhaustive
184,289,590,2 4 5 7 8 10 11 13 14 17 20 23 28 30 31 32 33 34 35 37,exhaustive
184,289,589,2 4 5 7 8 10 11 13 16 18 19 21 22 24 25 27 32 35 38 41,exhaustive
184,289,589,2 4 5 7 8 10 11 13 16 18 19 21 24 26 27 29 30 32 33 35,exhaustive
184,289,588,2 4 5 7 8 10 11 13 16 18 19 21 24 26 27 29 32 35 42 44,exhaustive
184,289,588,2 4 5 7 8 10 11 13 16 18 19 21 24 27 32 34 35 37 38 41,exhaustive
184,289,588,2 4 5 7 8 10 11 13 16 19 24 26 27 29 30 32 33 35 38 41,exhaustive
184,289,591,2 4 5 7 8 10 11 13 20 22 23 25 26 28 29 31 32 35 42 44,exhaustive
184,289,589,2 4 5 7 8 11 12 14 15 17 18 21 22 24 25 27 28 31 42 44,exhaustive
184,289,588,2 4 5 7 8 11 12 14 15 17 18 21 24 27 28 31 38 41 42 44,exhaustive
184,289,587,2 4 5 7 8 11 12 15 16 19 20 23 30 33 34 37 38 41 42 44,exhaustive
184,289,588,2 4 5 7 8 11 12 15 16 19 24 26 27 29 30 33 34 37 38 41,exhaustive
184,289,589,2 4 5 7 8 11 12 15 16 19 24 26 27 29 34 37 38 41 42 44,exhaustive
184,289,590,2 4 5 7 8 11 12 15 20 22 23 25 26 28 29 30 31 33 38 41,exhaustive
184,289,591,2 4 5 7 8 11 12 15 20 22 23 25 28 30 31 33 38 41 42 44,exhaustive
184,289,588,2 4 5 7 8 11 12 15 22 24 25 26 27 28 29 30 31 33 42 44,exhaustive
184,289,589,2 4 5 7 8 11 12 15 22 24 25 26 27 28 29 31 38 41 42 44,exhaustive
184,289,589,2 4 5 7 8 11 14 16 17 18 19 20 21 23 26 29 30 32 33 35,exhaustive
184,289,588,2 4 5 7 8 11 14 16 17 19 20 23 30 32 33 34 35 37 42 44,exhaustive
